Date,Timestamp,Open,High,Low,Close,Volume
20160622,07:00:00,1.469,1.4691,1.46802,1.46843,3193.26999223232
20160622,08:00:00,1.46843,1.46857,1.46702,1.468,3466.269982934
20160622,09:00:00,1.46798,1.46909,1.46698,1.46871,4816.82998645306
20160622,10:00:00,1.46877,1.47158,1.46516,1.46535,8749.61997795105
20160622,11:00:00,1.46538,1.46747,1.46422,1.46559,7629.78997755051
20160622,12:00:00,1.4656,1.46828,1.46495,1.46768,7599.49997889996
20160622,13:00:00,1.46769,1.46888,1.46636,1.46769,7171.79997158051
20160622,14:00:00,1.46769,1.4698,1.46727,1.46862,9346.91995990276
20160622,15:00:00,1.46865,1.47307,1.46777,1.47235,13443.7699273825
20160622,16:00:00,1.47235,1.47376,1.46952,1.47351,14819.3399217129
20160622,17:00:00,1.47357,1.47737,1.46799,1.46853,18030.7599103451
20160622,18:00:00,1.46855,1.47189,1.46596,1.46795,16258.3199371099
20160622,19:00:00,1.46794,1.47104,1.46657,1.47041,9006.15997254848
20160622,20:00:00,1.47041,1.47049,1.46409,1.46595,10596.9499716759
20160622,21:00:00,1.46595,1.46961,1.46502,1.46893,7793.39998567104
20160622,22:00:00,1.46889,1.47049,1.46694,1.46951,8009.23998081684
20160622,23:00:00,1.4695,1.47316,1.46867,1.47029,5814.32999098301
20160623,00:00:00,1.47025,1.4844,1.47,1.48029,4360.63999953866
20160623,01:00:00,1.48021,1.48121,1.47698,1.47933,3358.36000277847
20160623,02:00:00,1.47933,1.482,1.47766,1.47863,3371.20999359339
20160623,03:00:00,1.47865,1.48134,1.47862,1.48127,3157.59999841452
20160623,04:00:00,1.48121,1.48282,1.48086,1.48103,6578.46997237206
20160623,05:00:00,1.48103,1.48135,1.47885,1.47985,5469.80998361111
20160623,06:00:00,1.47984,1.48005,1.4793,1.47979,4605.49997711182
20160623,07:00:00,1.4798,1.47996,1.47921,1.47936,3156.57999205589
20160623,08:00:00,1.47935,1.48066,1.47926,1.47975,4565.85997924954
20160623,09:00:00,1.47974,1.47993,1.47296,1.47497,10194.3399682045
20160623,10:00:00,1.47496,1.47917,1.47436,1.47447,10940.4499571323
20160623,11:00:00,1.47447,1.48004,1.47446,1.47824,12911.2099431753
20160623,12:00:00,1.47824,1.4886,1.47804,1.48464,15868.7799489498
20160623,13:00:00,1.48464,1.49463,1.48436,1.48911,17795.5599479079
20160623,14:00:00,1.48913,1.49148,1.48546,1.48626,15091.199939847
20160623,15:00:00,1.48628,1.4901,1.48602,1.49,15917.1899197102
20160623,16:00:00,1.49009,1.4902,1.47869,1.4804,18097.2099355459
20160623,17:00:00,1.48062,1.48312,1.4741,1.47966,19498.9299348593
20160623,18:00:00,1.47966,1.48336,1.47615,1.47988,15029.5599437952
20160623,19:00:00,1.47987,1.4824,1.47923,1.48098,8831.68997347355
20160623,20:00:00,1.48098,1.48381,1.4804,1.48181,6937.98998427391
20160623,21:00:00,1.48179,1.48179,1.47875,1.48049,6926.53998947144
20160623,22:00:00,1.48057,1.48905,1.47961,1.48793,7368.14997947216
20160623,23:00:00,1.48793,1.49188,1.4854,1.48667,8377.34999107569
20160624,00:00:00,1.48773,1.50177,1.48278,1.50058,5140.59999853373
20160624,01:00:00,1.50054,1.50054,1.48792,1.48796,10107.2800056338
20160624,02:00:00,1.48796,1.48826,1.42848,1.45589,19238.6499825418
20160624,03:00:00,1.45583,1.46504,1.44625,1.45255,12954.3299916163
20160624,04:00:00,1.45175,1.45778,1.40025,1.44039,22797.8299855441
20160624,05:00:00,1.44035,1.44832,1.35243,1.35793,26566.009981893
20160624,06:00:00,1.35794,1.36862,1.33013,1.34438,18613.4400045574
20160624,07:00:00,1.34432,1.35488,1.32271,1.33793,17766.5000074878
20160624,08:00:00,1.33782,1.36853,1.33526,1.36745,17172.0699827075
20160624,09:00:00,1.36708,1.37527,1.35513,1.35993,19825.219984524
20160624,10:00:00,1.35999,1.38667,1.35495,1.38099,22836.4999652505
20160624,11:00:00,1.38068,1.39796,1.37453,1.39054,19809.9499889761
20160624,12:00:00,1.39049,1.39161,1.38539,1.3912,16221.4499768019
20160624,13:00:00,1.3912,1.39312,1.36549,1.37031,18276.2499923855
20160624,14:00:00,1.37031,1.37234,1.36667,1.36729,12469.0999960899
20160624,15:00:00,1.36729,1.37731,1.36513,1.3673,14241.5900020599
20160624,16:00:00,1.36731,1.37974,1.36048,1.37661,18333.7799853086
20160624,17:00:00,1.3766,1.38372,1.36191,1.36204,15860.9899872839
20160624,18:00:00,1.36204,1.36633,1.35952,1.36335,13279.1999979466
20160624,19:00:00,1.36331,1.37824,1.35623,1.37577,11805.7099888325
20160624,20:00:00,1.37576,1.37666,1.36999,1.3737,8456.15999412537
20160624,21:00:00,1.3737,1.37439,1.36327,1.36363,7574.84998810291
20160624,22:00:00,1.36375,1.36914,1.36167,1.36328,6774.3099944368
20160624,23:00:00,1.36325,1.36869,1.36199,1.36595,6026.33999946713
20160627,00:00:00,1.34251,1.34474,1.34165,1.34166,2106.75999686122
20160627,01:00:00,1.3417,1.34863,1.3417,1.34623,8325.80999930948
20160627,02:00:00,1.34625,1.34732,1.33643,1.34398,9206.06999993324
20160627,03:00:00,1.34398,1.34537,1.3366,1.33825,9028.86999380589
20160627,04:00:00,1.33832,1.33966,1.33545,1.33905,6868.90999507904
20160627,05:00:00,1.33905,1.34023,1.33758,1.3397,4283.60000145435
20160627,06:00:00,1.3397,1.34144,1.33895,1.34064,4763.62999677658
20160627,07:00:00,1.34064,1.34127,1.33846,1.33975,4334.18999886513
20160627,08:00:00,1.33975,1.3408,1.33895,1.34026,4979.33999526501
20160627,09:00:00,1.34026,1.34505,1.33746,1.34391,10228.8999955654
20160627,10:00:00,1.34388,1.34741,1.33834,1.34058,12164.0899916887
20160627,11:00:00,1.34062,1.34452,1.33241,1.33249,14171.669973135
20160627,12:00:00,1.33245,1.33361,1.32207,1.32704,16521.5799623728
20160627,13:00:00,1.32715,1.32808,1.31926,1.32095,14077.4999700785
20160627,14:00:00,1.32095,1.32307,1.31521,1.31622,12335.5799806118
20160627,15:00:00,1.31618,1.32081,1.31568,1.32038,13580.819963336
20160627,16:00:00,1.32035,1.32486,1.318,1.3215,15136.8899700642
20160627,17:00:00,1.32151,1.32463,1.31208,1.31495,13832.5599719286
20160627,18:00:00,1.31516,1.32281,1.31464,1.32148,14066.4399690628
20160627,19:00:00,1.32146,1.32198,1.31583,1.32131,14133.9299497604
20160627,20:00:00,1.3213,1.3233,1.31487,1.31651,11396.4099696875
20160627,21:00:00,1.31651,1.32088,1.31541,1.31767,11074.5899648666
20160627,22:00:00,1.31767,1.32186,1.31715,1.32126,8591.92997121811
20160627,23:00:00,1.32123,1.32283,1.31944,1.32192,6174.75998938084
20160628,00:00:00,1.32188,1.32316,1.32024,1.32253,1929.26999938488
20160628,01:00:00,1.32252,1.32279,1.32158,1.32213,4207.3399900347
20160628,02:00:00,1.32214,1.32404,1.32185,1.32246,2477.29999625683
20160628,03:00:00,1.32245,1.32306,1.32184,1.32209,2398.79999911785
20160628,04:00:00,1.32209,1.33271,1.32209,1.32986,5483.41999006271
20160628,05:00:00,1.32986,1.33361,1.32843,1.3323,4443.21999466419
20160628,06:00:00,1.33229,1.33237,1.33008,1.33092,3384.06999397278
20160628,07:00:00,1.3309,1.33175,1.32886,1.32938,2846.97999596596
20160628,08:00:00,1.32938,1.33181,1.32846,1.32938,3878.64999902248
20160628,09:00:00,1.32938,1.332,1.32596,1.33116,8261.17999088764
20160628,10:00:00,1.33111,1.33544,1.32715,1.33407,13005.7799917459
20160628,11:00:00,1.33409,1.33718,1.32919,1.32974,9339.72998845577
20160628,12:00:00,1.32972,1.33502,1.32944,1.33491,8165.03998935223
20160628,13:00:00,1.33491,1.33628,1.33228,1.33385,8554.2599875927
20160628,14:00:00,1.33384,1.33584,1.33219,1.33425,6988.43999040127
20160628,15:00:00,1.33423,1.34191,1.33409,1.34001,11711.8499883413
20160628,16:00:00,1.33999,1.34032,1.33558,1.33789,11967.1699866056
20160628,17:00:00,1.33789,1.33929,1.32947,1.33237,15560.4899703264
20160628,18:00:00,1.33227,1.33415,1.32737,1.32909,14580.9899671078
20160628,19:00:00,1.32909,1.33383,1.32816,1.33286,9692.92997586727
20160628,20:00:00,1.33287,1.33488,1.33243,1.33249,7637.1299841404
20160628,21:00:00,1.33249,1.33566,1.33189,1.33456,7230.13997232914
20160628,22:00:00,1.33456,1.33579,1.33351,1.3352,6711.69997811317
20160628,23:00:00,1.33521,1.33591,1.33373,1.33379,3959.23999416828
20160629,00:00:00,1.33371,1.33459,1.33214,1.33252,1994.88999944925
20160629,01:00:00,1.33276,1.33698,1.33276,1.33532,3422.43999806046
20160629,02:00:00,1.33532,1.33566,1.33366,1.33525,2105.5499984026
20160629,03:00:00,1.33524,1.33538,1.32927,1.32938,3716.60999429226
20160629,04:00:00,1.32938,1.33205,1.32865,1.33151,4821.09999036789
20160629,05:00:00,1.33152,1.33247,1.33082,1.33203,3081.2199909687
20160629,06:00:00,1.33203,1.33275,1.33088,1.33202,3324.41999006271
20160629,07:00:00,1.33201,1.33317,1.33184,1.33313,2224.94999408722
20160629,08:00:00,1.33313,1.33436,1.32931,1.32985,4638.40998899937
20160629,09:00:00,1.32984,1.33641,1.32904,1.33395,7896.00998091698
20160629,10:00:00,1.33393,1.34129,1.33179,1.33917,11747.5699927807
20160629,11:00:00,1.33916,1.34228,1.33671,1.33907,9499.20998597145
20160629,12:00:00,1.33916,1.34044,1.33717,1.3383,8886.47998654842
20160629,13:00:00,1.3383,1.34239,1.33804,1.34214,11387.5799806118
20160629,14:00:00,1.34214,1.34533,1.34158,1.34326,13772.4299756289
20160629,15:00:00,1.34326,1.34823,1.34169,1.34743,16260.159953475
20160629,16:00:00,1.34745,1.35187,1.34613,1.35184,18130.6299573183
20160629,17:00:00,1.35185,1.35328,1.34934,1.35229,18105.1699305773
20160629,18:00:00,1.35225,1.35296,1.34978,1.35084,15084.6699675322
20160629,19:00:00,1.35085,1.35089,1.34666,1.34717,11558.9099720716
20160629,20:00:00,1.34711,1.3479,1.34283,1.34388,10813.9599745274
20160629,21:00:00,1.34388,1.34416,1.34161,1.34274,7170.24997770786
20160629,22:00:00,1.34271,1.34373,1.34194,1.34325,6711.38997936249
20160629,23:00:00,1.34324,1.34734,1.342,1.34249,5749.21999290586
20160630,00:00:00,1.34253,1.34518,1.34176,1.34488,2028.89000177383
20160630,01:00:00,1.34488,1.34663,1.34408,1.3448,3346.57999682426
20160630,02:00:00,1.34479,1.34633,1.34457,1.34513,3151.94999551773
20160630,03:00:00,1.34508,1.34546,1.34367,1.3444,3787.52999424934
20160630,04:00:00,1.3444,1.34461,1.33989,1.34033,6015.95998001099
20160630,05:00:00,1.34043,1.34184,1.34005,1.34054,5946.56997609138
20160630,06:00:00,1.34054,1.34106,1.33919,1.34044,5290.10998225212
20160630,07:00:00,1.34045,1.34048,1.33878,1.3395,4162.44998049736
20160630,08:00:00,1.3395,1.34009,1.33759,1.33801,6838.12997770309
20160630,09:00:00,1.33801,1.34543,1.33628,1.34383,7169.91999697685
20160630,10:00:00,1.3438,1.34728,1.34003,1.34589,10443.1999833584
20160630,11:00:00,1.34588,1.34935,1.3452,1.34795,9513.48998248577
20160630,12:00:00,1.34797,1.34963,1.34383,1.34445,9485.44998168945
20160630,13:00:00,1.34445,1.34923,1.343,1.34853,9008.56998574734
20160630,14:00:00,1.34851,1.34936,1.34137,1.34233,13344.6199474335
20160630,15:00:00,1.34234,1.34767,1.34114,1.34696,15073.5499472618
20160630,16:00:00,1.34695,1.34704,1.33948,1.34363,16826.8399647474
20160630,17:00:00,1.34362,1.34369,1.33945,1.34276,18081.1399803162
20160630,18:00:00,1.34274,1.34278,1.32367,1.32403,23984.8699380159
20160630,19:00:00,1.32402,1.327,1.32136,1.32674,17322.7999475002
20160630,20:00:00,1.32669,1.32738,1.32052,1.32328,10496.5899684429
20160630,21:00:00,1.32321,1.32445,1.32197,1.32425,9408.02998101711
20160630,22:00:00,1.32426,1.33133,1.32426,1.33123,8513.5199753046
20160630,23:00:00,1.33119,1.33404,1.33053,1.33076,6180.63999120891
20160701,00:00:00,1.33061,1.33124,1.32766,1.32856,1745.77999635041
20160701,01:00:00,1.32865,1.33227,1.32853,1.33115,3519.7400001958
20160701,02:00:00,1.33113,1.33454,1.33104,1.33292,4299.16999518871
20160701,03:00:00,1.33292,1.33492,1.33271,1.33383,3360.96999680996
20160701,04:00:00,1.3338,1.33483,1.33327,1.33372,3116.23999631405
20160701,05:00:00,1.33373,1.33444,1.33339,1.33443,2508.8099937439
20160701,06:00:00,1.33443,1.33462,1.33268,1.33328,3007.68999195099
20160701,07:00:00,1.33328,1.3333,1.33123,1.33327,2742.67999851704
20160701,08:00:00,1.33327,1.33327,1.32966,1.32985,3153.98999857903
20160701,09:00:00,1.32985,1.33096,1.32614,1.32914,7035.99000513554
20160701,10:00:00,1.32925,1.33153,1.32718,1.32927,9729.42998480797
20160701,11:00:00,1.32926,1.33234,1.32827,1.33026,8561.93000081182
20160701,12:00:00,1.33026,1.33218,1.32913,1.33073,7679.67999958992
20160701,13:00:00,1.33072,1.33138,1.32501,1.32858,7353.46000862122
20160701,14:00:00,1.32857,1.33158,1.32815,1.32905,10124.3099807501
20160701,15:00:00,1.32902,1.33074,1.32664,1.32944,11971.3199695349
20160701,16:00:00,1.32941,1.33393,1.32912,1.33254,14379.959964633
20160701,17:00:00,1.33254,1.33362,1.32438,1.3271,16939.5399678946
20160701,18:00:00,1.32699,1.32902,1.32568,1.32806,12676.95999825
20160701,19:00:00,1.32806,1.32871,1.32532,1.32808,9948.57999157906
20160701,20:00:00,1.32808,1.32921,1.32493,1.32574,7214.33000147343
20160701,21:00:00,1.32574,1.32644,1.32513,1.32607,5148.2599978447
20160701,22:00:00,1.326,1.32852,1.32572,1.32835,5139.20999598503
20160701,23:00:00,1.32835,1.32842,1.32686,1.32718,2869.39999592304
20160704,00:00:00,1.32448,1.3279,1.32439,1.32783,425.330000400543
20160704,01:00:00,1.32788,1.32883,1.32704,1.3282,1461.49999910593
20160704,02:00:00,1.3282,1.3292,1.32794,1.32822,2680.31999790668
20160704,03:00:00,1.32824,1.32856,1.32744,1.32772,2882.64999806881
20160704,04:00:00,1.32771,1.32843,1.32704,1.32822,2595.33999705315
20160704,05:00:00,1.3282,1.33069,1.32819,1.32986,2930.29999697208
20160704,06:00:00,1.32984,1.32992,1.32792,1.32851,2113.04999804497
20160704,07:00:00,1.32862,1.32931,1.32813,1.32836,1767.86999619007
20160704,08:00:00,1.32837,1.33026,1.32806,1.32857,2200.74999845028
20160704,09:00:00,1.32857,1.33011,1.32699,1.32723,5267.19999694824
20160704,10:00:00,1.32722,1.32959,1.32715,1.32756,9045.49000275135
20160704,11:00:00,1.32753,1.32973,1.32436,1.32518,8992.18999481201
20160704,12:00:00,1.32516,1.32915,1.32475,1.32802,7806.58999156952
20160704,13:00:00,1.32803,1.32986,1.32489,1.32571,7390.94999265671
20160704,14:00:00,1.32571,1.32837,1.32406,1.3272,6173.64998936653
20160704,15:00:00,1.32719,1.32809,1.32617,1.32756,5501.09999322891
20160704,16:00:00,1.32758,1.32784,1.32563,1.32659,7882.52998936176
20160704,17:00:00,1.32663,1.32926,1.32625,1.32855,8366.31997084618
20160704,18:00:00,1.32864,1.33403,1.32817,1.32979,8240.18998014927
20160704,19:00:00,1.32979,1.3301,1.32799,1.32931,6080.42999339104
20160704,20:00:00,1.32929,1.33093,1.32881,1.32889,5818.16000580788
20160704,21:00:00,1.32891,1.32952,1.32857,1.32939,2083.18000137806
20160704,22:00:00,1.32939,1.32962,1.32895,1.32906,1182.74000310898
20160704,23:00:00,1.32906,1.32937,1.32826,1.32854,1406.2200012207
20160705,00:00:00,1.32883,1.32894,1.32799,1.328,869.880001500249
20160705,01:00:00,1.32802,1.32826,1.32745,1.3276,3054.49000024796
20160705,02:00:00,1.32759,1.32846,1.32744,1.32785,3489.34999859333
20160705,03:00:00,1.32786,1.32808,1.32627,1.32632,2690.96999561787
20160705,04:00:00,1.32633,1.3265,1.32414,1.32447,3345.45999968052
20160705,05:00:00,1.32447,1.32549,1.32402,1.32496,2270.96999764442
20160705,06:00:00,1.32495,1.32589,1.32475,1.32517,1657.90999734402
20160705,07:00:00,1.32521,1.32596,1.32428,1.32435,2156.20999729633
20160705,08:00:00,1.32435,1.32584,1.32427,1.32449,2642.05999660492
20160705,09:00:00,1.32448,1.32475,1.31812,1.31851,7742.45998692513
20160705,10:00:00,1.31847,1.3206,1.31445,1.31571,14607.849963963
20160705,11:00:00,1.31567,1.31787,1.31143,1.31271,15189.7299637794
20160705,12:00:00,1.3127,1.31579,1.31206,1.31538,12275.7899794579
20160705,13:00:00,1.31539,1.31913,1.31449,1.31586,14592.5299299955
20160705,14:00:00,1.31585,1.31678,1.31051,1.3115,13203.6499570608
20160705,15:00:00,1.31153,1.3125,1.30544,1.30555,16174.4999606609
20160705,16:00:00,1.30555,1.30941,1.30496,1.30901,15961.639949441
20160705,17:00:00,1.30906,1.30956,1.30429,1.30485,14372.8999904394
20160705,18:00:00,1.30488,1.30607,1.30176,1.30182,13307.3299789429
20160705,19:00:00,1.30185,1.30635,1.29994,1.30521,11797.5099803209
20160705,20:00:00,1.30525,1.30553,1.30344,1.30501,6441.2800000906
20160705,21:00:00,1.30501,1.30511,1.30199,1.30269,5892.23999941349
20160705,22:00:00,1.30271,1.30373,1.30203,1.3029,4278.20999503136
20160705,23:00:00,1.30292,1.30361,1.30198,1.3021,3326.1900011301
20160706,00:00:00,1.30211,1.30237,1.30134,1.30193,1466.76000070572
20160706,01:00:00,1.30197,1.30268,1.29828,1.29945,5674.31999051571
20160706,02:00:00,1.29945,1.30062,1.29496,1.29599,7686.75998723507
20160706,03:00:00,1.29597,1.29788,1.2953,1.29611,5346.94998860359
20160706,04:00:00,1.29611,1.29653,1.28776,1.28853,6865.33999407291
20160706,05:00:00,1.28853,1.28861,1.27971,1.28741,10790.3999889046
20160706,06:00:00,1.28741,1.29079,1.284,1.28912,7801.78997457027
20160706,07:00:00,1.2891,1.29112,1.28783,1.29101,5175.57999205589
20160706,08:00:00,1.29096,1.29156,1.28851,1.29026,6490.65998911858
20160706,09:00:00,1.29031,1.2939,1.28917,1.29352,10578.8399562836
20160706,10:00:00,1.29352,1.29965,1.29232,1.29625,16786.4899406433
20160706,11:00:00,1.29624,1.29655,1.29204,1.29378,16925.8298919201
20160706,12:00:00,1.29378,1.29668,1.29228,1.29575,15421.4098995924
20160706,13:00:00,1.29577,1.29871,1.29353,1.29814,14994.8698816299
20160706,14:00:00,1.29814,1.30154,1.29547,1.29701,14441.2199152708
20160706,15:00:00,1.29699,1.29836,1.2947,1.29494,13607.3699284792
20160706,16:00:00,1.29495,1.29767,1.29211,1.29216,14762.8799295425
20160706,17:00:00,1.29208,1.29319,1.28638,1.28846,18863.3699640036
20160706,18:00:00,1.28846,1.29314,1.28819,1.29174,13567.4599773884
20160706,19:00:00,1.29174,1.29602,1.29174,1.29439,11726.5099753141
20160706,20:00:00,1.29441,1.29553,1.2908,1.29164,7620.62999033928
20160706,21:00:00,1.29171,1.29288,1.29137,1.29228,8268.81999254227
20160706,22:00:00,1.29228,1.29444,1.29205,1.29299,5955.17999434471
20160706,23:00:00,1.29298,1.29341,1.29197,1.29284,4038.34999513626
20160707,00:00:00,1.29284,1.29324,1.29248,1.29256,1154.43000221252
20160707,01:00:00,1.29261,1.29296,1.28758,1.28962,4007.08999755979
20160707,02:00:00,1.28964,1.29277,1.28774,1.29177,5204.93999254704
20160707,03:00:00,1.29179,1.29315,1.2905,1.29305,3976.89000034332
20160707,04:00:00,1.29306,1.29476,1.29162,1.29391,4485.42999696732
20160707,05:00:00,1.29391,1.29445,1.29343,1.29386,3071.84000098705
20160707,06:00:00,1.29388,1.29547,1.29357,1.29541,2465.78000497818
20160707,07:00:00,1.2954,1.29982,1.29527,1.29908,5251.27000892162
20160707,08:00:00,1.29905,1.29978,1.29745,1.29761,4195.78000688553
20160707,09:00:00,1.29758,1.29906,1.29592,1.29624,7597.02998876572
20160707,10:00:00,1.29622,1.29725,1.29422,1.29664,10150.6699804068
20160707,11:00:00,1.29668,1.29928,1.29619,1.29828,12671.4300050735
20160707,12:00:00,1.29828,1.30048,1.2966,1.30003,12343.719979763
20160707,13:00:00,1.30003,1.30407,1.29882,1.30306,12505.870007515
20160707,14:00:00,1.30304,1.30468,1.3007,1.30095,10140.0300270319
20160707,15:00:00,1.30094,1.30235,1.29852,1.30131,13274.3400291204
20160707,16:00:00,1.30131,1.30309,1.29837,1.29871,13682.4699882269
20160707,17:00:00,1.29871,1.299,1.29278,1.2931,16807.4699952602
20160707,18:00:00,1.2931,1.29474,1.2915,1.29251,12558.3800007105
20160707,19:00:00,1.29253,1.29253,1.28983,1.29019,10361.1500170231
20160707,20:00:00,1.29019,1.29062,1.28782,1.29003,8620.33002233505
20160707,21:00:00,1.29005,1.29147,1.28948,1.28972,6147.26001369953
20160707,22:00:00,1.28973,1.29084,1.28916,1.29071,4738.19001364708
20160707,23:00:00,1.29071,1.29196,1.28987,1.2905,3919.82000648975
20160708,00:00:00,1.2905,1.29177,1.2902,1.29142,1088.56000017375
20160708,01:00:00,1.29143,1.29194,1.28815,1.2885,3001.78000281751
20160708,02:00:00,1.28846,1.29215,1.28801,1.29096,3144.03000426292
20160708,03:00:00,1.29093,1.2943,1.29059,1.29354,3619.000010252
20160708,04:00:00,1.29356,1.29579,1.29229,1.29565,3768.84000790119
20160708,05:00:00,1.29566,1.29566,1.29383,1.29458,4169.84999799728
20160708,06:00:00,1.2946,1.29563,1.2938,1.29507,4829.51001322269
20160708,07:00:00,1.29506,1.296,1.29445,1.29465,4523.67000555992
20160708,08:00:00,1.29465,1.29702,1.29342,1.29534,5835.93000352383
20160708,09:00:00,1.29528,1.29569,1.29247,1.29281,6780.30000722408
20160708,10:00:00,1.2928,1.29561,1.2918,1.2943,10028.1199845076
20160708,11:00:00,1.29428,1.29485,1.29257,1.2935,10866.639939189
20160708,12:00:00,1.29352,1.29576,1.2929,1.29496,9092.67999053001
20160708,13:00:00,1.29497,1.2987,1.29488,1.29816,9822.06001031399
20160708,14:00:00,1.29812,1.29938,1.29631,1.29754,9091.3799893856
20160708,15:00:00,1.29749,1.29983,1.29073,1.29539,17658.0000246912
20160708,16:00:00,1.29539,1.3018,1.29419,1.29604,21137.0300364494
20160708,17:00:00,1.29596,1.29638,1.29325,1.29587,14292.3800199032
20160708,18:00:00,1.29583,1.29827,1.29254,1.29337,11623.4300242662
20160708,19:00:00,1.29337,1.29696,1.29337,1.29624,5903.14002072811
20160708,20:00:00,1.29624,1.29645,1.29375,1.2949,5244.46002113819
20160708,21:00:00,1.29493,1.29556,1.29425,1.29487,4897.15001153946
20160708,22:00:00,1.2949,1.29586,1.29434,1.29441,4527.42001235485
20160708,23:00:00,1.29439,1.29566,1.29433,1.29529,3538.69000858068
20160711,00:00:00,1.29461,1.29508,1.29423,1.2943,508.449997901917
20160711,01:00:00,1.2943,1.29468,1.29333,1.29378,3848.18000206351
20160711,02:00:00,1.29379,1.29522,1.29378,1.29413,2665.68000113964
20160711,03:00:00,1.29414,1.29442,1.29344,1.29359,2597.57000792027
20160711,04:00:00,1.29354,1.29486,1.29271,1.29423,3513.90000891685
20160711,05:00:00,1.29421,1.29557,1.29414,1.29463,3297.28000867367
20160711,06:00:00,1.29462,1.29611,1.2945,1.29558,2212.78000497818
20160711,07:00:00,1.29558,1.29713,1.29516,1.29594,3633.64000833035
20160711,08:00:00,1.29593,1.29685,1.29516,1.29525,3460.14001464844
20160711,09:00:00,1.29525,1.29804,1.29213,1.29451,8863.04003584385
20160711,10:00:00,1.29451,1.29451,1.28925,1.28927,10266.6200284958
20160711,11:00:00,1.28927,1.29044,1.28549,1.28561,10001.5900025368
20160711,12:00:00,1.28563,1.28942,1.28502,1.28861,8224.60002207756
20160711,13:00:00,1.28861,1.29859,1.28653,1.29799,13916.710016489
20160711,14:00:00,1.29797,1.30175,1.29514,1.29851,16641.1799968481
20160711,15:00:00,1.29852,1.29907,1.29224,1.29646,15772.6699886322
20160711,16:00:00,1.29648,1.30066,1.29634,1.29803,18286.4899004698
20160711,17:00:00,1.29807,1.29924,1.29455,1.29848,16571.6699601412
20160711,18:00:00,1.29861,1.30152,1.29698,1.2983,14286.7400044203
20160711,19:00:00,1.29832,1.29921,1.29607,1.29672,7078.36001646519
20160711,20:00:00,1.29672,1.29803,1.29548,1.29791,4629.8000087738
20160711,21:00:00,1.29791,1.30062,1.29756,1.30027,5130.88001811504
20160711,22:00:00,1.30027,1.30053,1.29925,1.2997,4441.58001303673
20160711,23:00:00,1.29972,1.2999,1.29838,1.29937,3624.86000621319
20160712,00:00:00,1.29904,1.29985,1.29848,1.29903,1356.86000030488
20160712,01:00:00,1.29903,1.29994,1.29857,1.29916,2627.6500050053
20160712,02:00:00,1.29913,1.29943,1.29717,1.29826,2156.97000491619
20160712,03:00:00,1.29821,1.30232,1.29754,1.30117,4424.15001392365
20160712,04:00:00,1.30117,1.30795,1.30064,1.30693,7154.87002062798
20160712,05:00:00,1.30693,1.30914,1.30573,1.30804,6563.92002141476
20160712,06:00:00,1.30802,1.30868,1.30601,1.30607,4929.21000397205
20160712,07:00:00,1.3061,1.30731,1.30483,1.30707,4886.82000625134
20160712,08:00:00,1.30704,1.30868,1.30639,1.30765,4794.83000934124
20160712,09:00:00,1.30765,1.30895,1.30633,1.30885,9763.07002830505
20160712,10:00:00,1.30885,1.31561,1.30857,1.31189,18152.1600290537
20160712,11:00:00,1.31189,1.31529,1.31136,1.315,13983.0100272894
20160712,12:00:00,1.31498,1.31869,1.31345,1.31857,14426.3900239468
20160712,13:00:00,1.31857,1.3186,1.31503,1.31615,12095.2900295258
20160712,14:00:00,1.31614,1.31614,1.31195,1.31563,13374.8100198507
20160712,15:00:00,1.31561,1.31725,1.31369,1.31627,13611.7800327539
20160712,16:00:00,1.31618,1.31727,1.31296,1.31663,15271.9600297213
20160712,17:00:00,1.31662,1.3189,1.3141,1.3185,16199.0299985409
20160712,18:00:00,1.31852,1.32463,1.31766,1.32319,16952.240016222
20160712,19:00:00,1.32323,1.32946,1.32323,1.32794,13087.5200310946
20160712,20:00:00,1.32793,1.32887,1.32567,1.32706,6826.61001157761
20160712,21:00:00,1.32707,1.32758,1.32587,1.32692,4801.83002090454
20160712,22:00:00,1.32693,1.32726,1.32487,1.32507,5499.05001699924
20160712,23:00:00,1.32506,1.32584,1.3244,1.32446,3503.45001220703
20160713,00:00:00,1.32447,1.32503,1.32367,1.32479,981.180001191795
20160713,01:00:00,1.32481,1.32547,1.32419,1.32531,3226.51000437886
20160713,02:00:00,1.32531,1.32836,1.32504,1.32695,4046.27001535892
20160713,03:00:00,1.32694,1.32973,1.3224,1.32901,6361.21001887321
20160713,04:00:00,1.32901,1.33369,1.32698,1.32913,8400.76002216339
20160713,05:00:00,1.32913,1.33,1.32448,1.32849,7513.45000565052
20160713,06:00:00,1.32861,1.33161,1.32775,1.33047,6628.730006814
20160713,07:00:00,1.33047,1.33221,1.32828,1.33046,6236.80001354218
20160713,08:00:00,1.33045,1.33294,1.32996,1.33169,5144.01000702381
20160713,09:00:00,1.33168,1.33184,1.32794,1.32808,10969.0600208044
20160713,10:00:00,1.32809,1.32909,1.32399,1.32424,14084.1500264406
20160713,11:00:00,1.32425,1.32673,1.32208,1.32605,15199.9199619293
20160713,12:00:00,1.32605,1.33004,1.32439,1.32971,16392.1699441671
20160713,13:00:00,1.32969,1.32997,1.3264,1.32961,16764.8199033737
20160713,14:00:00,1.32961,1.33045,1.32474,1.32796,14919.8699626923
